"","X","Amplitude_ID","Merged_ID","Total_Events","Total_Sessions","Usage_Time","First_Seen","Last_Seen","Num_Purchases","Total_Spent","amplitude_id","user_id","carrier","city","country","device","device_type","dma","ip_address","language","library","os","paying","platform","region","start_version","version","gp.Active.Projects","gp.Collected.Daily.Artwork","gp.Push.Enabled","gp.camera_permission","gp.camera_roll_count","gp.daily_artwork_count","gp.photos_permission","gp.project_count","gp.push_enabled"
"872","V2456",8445548320,"",6,1,"a few seconds","Jul 26th, 2016 (UTC)","Jul 26th, 2016 (UTC)",0,"$0.00",8445548320,"CloudKit-91cd4fb166bd8fe6ae361c96c63a96772da56db7b16121a32fde97309f522d48afc8f73551a8b9251196d12ced3e638ba9718311a3da62c5ee1c3cea0cb38b2d","Verizon","Salt Lake City","United States","Apple iPhone","Apple iPhone 6 Plus","Salt Lake City, UT","97.126.248.109","English","amplitude-ios/3.8.2","ios 9.3.3","","iOS","Utah","3.5.1","3.5.1",NA,NA,"","false",764,0,"true",11,"false"
"873","V2457",6590605088,"",5,1,"a few seconds","May 1st, 2016 (UTC)","Jul 22nd, 2016 (UTC)",0,"$0.00",6590605088,"CloudKit-b2c96896f2e54430c5df8bc09e56cf1a6ad8bdcaebb7f9cc2ce3efc7f7d0ee9326b51187c59bc443505b5fb022aeca11d6504df3b0ad67e1864109deeb425d00","中国移动","Jinhua","China","Apple iPhone","Apple iPhone 6","","218.72.163.122","Chinese","amplitude-ios/3.7.0","ios 9.2.1","","iOS","Zhejiang","","3.3.3",NA,NA,"","false",300,0,"true",0,"false"
"874","V2458",6050253920,"",131,3,"2 minutes","May 8th, 2016 (UTC)","Jul 5th, 2016 (UTC)",0,"$0.00",6050253920,"CloudKit-2a57fc1c8678b2eb5cce86633dee09eb5851f7a25fb3716d28e8cb072c03fe73b334956c708a82102cc189596600d38fa2055de5f13ed52f474938e35b63ddda","Zain KW","","Kuwait","Apple iPhone","Apple iPhone 6s","","37.36.66.181","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","","3.3.3","3.4.0",NA,NA,"","false",463,0,"true",3,"false"
"875","V2459",6590142176,"",423,4,"34 minutes","Feb 7th, 2016 (UTC)","Jun 29th, 2016 (UTC)",0,"$0.00",6590142176,"CloudKit-351b9d73cc2b593338cc23a9aa5f77b65f79d76e92ba2707c20efad510da30ba667fdfc54263eebd8337bb6d90d82fbe8c9a2d0476119c0ff4f2ce8575b6ebe5","Three","Woodbridge","United Kingdom","Apple iPhone","Apple iPhone 6s","","217.36.124.88","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Suffolk","","3.3.3",NA,NA,"","false",4985,13,"true",6,"false"
"876","V2460",6591325152,"8169676220",29,2,"2 minutes","Feb 10th, 2016 (UTC)","Jul 26th, 2016 (UTC)",0,"$0.00",6591325152,"CloudKit-6505282584957259a697e186f99df68e1c9897f8d9387216dc2e1e0d5e18ce73060de4928299ccb3e97fa326feafd7a3c0b87bd8aab19424b427084b1238b179","AT&T","Seattle","United States","Apple iPhone","Apple iPhone 5s","Seattle-Tacoma, WA","174.21.134.233","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Washington","","3.5.1",NA,NA,"","false",95,4,"true",14,"false"
"877","V2461",8445745504,"",59,1,"5 minutes","Jul 26th, 2016 (UTC)","Jul 26th, 2016 (UTC)",0,"$0.00",8445745504,"CloudKit-e786e08e505cb6440b18f3cc1352c381f097fb4c3ca7580bd9dc0f69ac5088f2198c2adca49f2d02d156dfeff6a8e263bebb92b6ceea9f122714cb84efce8e23","Verizon","Milford","United States","Apple iPhone","Apple iPhone 5s","Cincinnati, OH","69.133.18.99","English","amplitude-ios/3.8.2","ios 10.0","","iOS","Ohio","3.5.1","3.5.1",NA,NA,"","false",141,0,"true",11,"false"
"878","V2462",6441640928,"",326,4,"7 minutes","May 21st, 2016 (UTC)","Jul 11th, 2016 (UTC)",0,"$0.00",6441640928,"","ドコモ","Beijing","China","Apple iPhone","Apple iPhone 5s","","223.72.197.58","Chinese","amplitude-ios/3.7.0","ios 9.2","","iOS","Beijing","3.3.3","3.3.3",NA,NA,"","false",450,0,"true",1,"false"
"879","V2463",5883530592,"",NA,NA,"","","",NA,"",5883530592,"CloudKit-2070c2ed6c654d90f36c4d1c86e07b4d07a86c381d7544e9c0892482f72a0aaabcb973067b76a42f14de8cf2c07032bd68086f9c3f2d3c66342b55dfb600b2b2","Sprint","Houston","United States","Apple iPhone","Apple iPhone 5s","Houston, TX","99.120.153.104","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Texas","3.3.2","3.3.3",NA,1,"","true",2976,201,"true",12,"true"
"880","V2464",5797481504,"",381,14,"36 minutes","Apr 28th, 2016 (UTC)","Jul 20th, 2016 (UTC)",0,"$0.00",5797481504,"D8B9B28F-B140-4BD4-A14B-D6BF243E536C","TIM","Manaus","Brazil","Apple iPhone","Apple iPhone 6s","","201.75.16.197","Portuguese","amplitude-ios/3.8.2","ios 9.3.3","","iOS","Amazonas","3.3.2","3.5.1",NA,NA,"","false",1182,0,"true",31,"false"
"881","V2465",6221220512,"",132,4,"5 minutes","May 14th, 2016 (UTC)","Jul 19th, 2016 (UTC)",0,"$0.00",6221220512,"CloudKit-3b687fd67798e239b5644cf127daa7df790cec8d1199d9cff5d4184a7cc16f2f451a6cd320a835239576e06cfc29792a3e753aca306cad544545af900ca9b81c","中国移动","Taizhou","China","Apple iPhone","Apple iPhone 6s Plus","","183.136.112.26","Chinese","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Jiangsu","3.3.3","3.5.1",NA,NA,"","false",357,0,"true",19,"false"
"882","V2466",6082503008,"",23,2,"a minute","May 9th, 2016 (UTC)","Jul 4th, 2016 (UTC)",0,"$0.00",6082503008,"CloudKit-e03d12073d1bff2027063a9ed63b1e6939ccf7e6320c6afa1894e38e85e21e722256eedfdf03aa45640f997b92e6ac77d3e9ddae89383d89f4d3d18fdcb05d02","Verizon","Loveland","United States","Apple iPhone","Apple iPhone 6s Plus","Cincinnati, OH","50.5.142.178","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Ohio","3.3.3","3.4.0",NA,NA,"","false",362,0,"true",0,"false"
"883","V2467",6031917664,"",34,3,"2 minutes","May 7th, 2016 (UTC)","Jul 10th, 2016 (UTC)",0,"$0.00",6031917664,"CloudKit-da764e82e96c369cd07fd833ae8b046e0952866ecbd9b4332cd57d20a76b15000a70e2c08ddd65ceb734dc084dd5e6b7a34c09757d35d9eeba246147c1facd42","Verizon","Knoxville","United States","Apple iPhone","Apple iPhone 6s","Knoxville, TN","67.187.116.112","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Tennessee","3.3.3","3.4.0",NA,NA,"","false",0,0,"true",0,"false"
"884","V2468",6595002656,"",12,1,"a few seconds","Apr 14th, 2016 (UTC)","Jul 7th, 2016 (UTC)",0,"$0.00",6595002656,"CloudKit-a7f9ac4bedd9f1a88542fa8e666ef426c9d3796bfc82caafc094550c7ea5aa514b11bbc7ec0ca7bd17c1fd2cd614c299dc6f6e4fd971eab9881ed2c397eb3ccf","AT&T","","United States","Apple iPhone","Apple iPhone 6s Plus","","166.216.159.174","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","","","3.4.0",NA,NA,"","false",208,0,"true",0,"true"
"885","V2469",6005120544,"6063294244",NA,NA,"","","",NA,"",6005120544,"CloudKit-ded79aba7618d8300e4b7e579160342f0bf92794916e644da8caafe805834bdec6dcebf27994fdd580cdc9ab6a2f962e76962cda128080b8cc0f84640ed38d7b","UNITEL","Luanda","Angola","Apple iPhone","Apple iPhone 6s","","105.168.36.31","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Luanda Province","3.3.2","3.5.1",NA,NA,"","true",1670,0,"true",23,"true"
"886","V2470",7823117984,"",1,1,"a few seconds","Jul 5th, 2016 (UTC)","Jul 5th, 2016 (UTC)",0,"$0.00",7823117984,"","AT&T","St Louis","United States","Apple iPhone","Apple iPhone 6","St. Louis, MO","166.175.189.127","English","amplitude-ios/3.8.1","ios 9.3.1","","iOS","Missouri","3.4.0","3.4.0",NA,NA,"","false",590,0,"true",0,"false"
"887","V2471",6594231136,"",34,2,"2 minutes","Feb 9th, 2016 (UTC)","Jul 13th, 2016 (UTC)",0,"$0.00",6594231136,"CloudKit-f2c798f2918ba16930e03ecc7ad05eb209e63ada0b2f39dbcbd71d724e9ee306a8ef234dd3e5e7f7984203734a4a56b852dde81c31454b172a4f0effa93a75bf","Telcel","Guadalajara","Mexico","Apple iPhone","Apple iPhone 6","","187.210.230.87","Spanish","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Jalisco","","3.4.0",NA,NA,"","false",115,0,"true",3,"false"
"888","V2472",5793675360,"",NA,NA,"","","",NA,"",5793675360,"CloudKit-ad87880a3be9df13dfb89d48be21300a6d730d67669457468c82e35b4ade77bf1b7143cf027de8dc66b54fc7ba57647e6bf663380e9f1e279562beb0ca7e1b61","Virgin","Manchester","United Kingdom","Apple iPhone","Apple iPhone 6s Plus","","86.21.123.57","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Manchester","3.3.2","3.4.0",NA,NA,"","false",5461,0,"true",12,"true"
"889","V2473",8425487264,"",27,2,"a minute","Jul 25th, 2016 (UTC)","Jul 25th, 2016 (UTC)",0,"$0.00",8425487264,"CloudKit-4ec0e8dfda6d4716f894da72b20749e1f41ab231ae25f5e0e33967661901b2f30de4494bb94ea8f85b9cdf6651627808942c3a4dfdab018aeda18b1e26b35301","AT&T","","United States","Apple iPhone","Apple iPhone 6s","","107.77.196.25","English","amplitude-ios/3.8.2","ios 10.0","","iOS","Texas","3.5.1","3.5.1",NA,NA,"","false",0,0,"true",11,"false"
"890","V2474",8125035552,"",12,1,"a minute","Jul 15th, 2016 (UTC)","Jul 15th, 2016 (UTC)",0,"$0.00",8125035552,"0AC5D5A6-5AA1-4EBC-8D1E-0CC32082E155","T-Mobile","Salt Lake City","United States","Apple iPad","Apple iPad Mini 2","Salt Lake City, UT","73.98.162.75","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Utah","3.4.0","3.4.0",NA,NA,"","",NA,NA,"",NA,""
"891","V2475",7785146848,"",2,1,"a few seconds","Jul 4th, 2016 (UTC)","Jul 4th, 2016 (UTC)",0,"$0.00",7785146848,"","Verizon","Colorado Springs","United States","Apple iPhone","Apple iPhone 6","Colorado Springs-Pueblo, CO","71.211.5.50","English","amplitude-ios/3.8.1","ios 9.3.1","","iOS","Colorado","3.4.0","3.4.0",NA,NA,"","false",0,0,"false",0,"false"
"892","V2476",6589087712,"",18,1,"2 minutes","Feb 7th, 2016 (UTC)","Jul 13th, 2016 (UTC)",0,"$0.00",6589087712,"CloudKit-044006438dc14596321c295877cebc98f16a37c2edc60ebf85e89e92e259b8ef79dbc9580f25d456423aefc5bbb519b528dd4d7e9cd40d8c5a7f30fe87a2f262","Carrier","Kiev","Ukraine","Apple iPhone","Apple iPhone 5c","","93.72.224.191","Russian","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Kyiv City","","3.4.0",NA,NA,"","false",482,13,"true",6,"false"
"893","V2477",7239959264,"",131,6,"12 minutes","Jun 16th, 2016 (UTC)","Jun 27th, 2016 (UTC)",0,"$0.00",7239959264,"CloudKit-a475d3054c0e566567c1e95aad2b7217b93c6352fc23b0e8134f083fd509a27ca67530d1f6cd68b506a60a1d66d7cc16bd081ae15ca8e5329b212cc5e845f1a3","Carrier","","Philippines","Apple iPhone","Apple iPhone 5c","","49.148.134.54","English","amplitude-ios/3.7.0","ios 8.1.1","","iOS","National Capital Region","3.3.3","3.3.3",NA,NA,"","false",762,11,"true",3,"true"
"894","V2478",6590553568,"",67,3,"7 minutes","Feb 22nd, 2016 (UTC)","Jul 7th, 2016 (UTC)",0,"$0.00",6590553568,"CloudKit-a00e5e9a1e50c3a25a916286f5acb4e26949be07c23605b001f30bbead73dbe25576ac192759daa0beb106383da1c8a3cc1d6463379e0da5a4154f5e54629e12","Telcel","Guadalajara","Mexico","Apple iPhone","Apple iPhone 6s Plus","","189.163.113.154","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Jalisco","","3.4.0",NA,NA,"","false",5916,0,"true",0,"false"
"895","V2479",6247400352,"",NA,NA,"","","",NA,"",6247400352,"CloudKit-1308a007cbd90d8174dc7a411c368127e27763857be29f36f0aeaa54688d364ee0e9b9f6793769fbc91f805a4f92c92dde81779a86b8a6cb74725729bd0af036","TELEKOM.RO","Maneciu-Ungureni","Romania","Apple iPhone","Apple iPhone 6s Plus","","84.117.0.239","Romanian","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Prahova","3.3.3","3.4.0",NA,NA,"","false",314,3,"true",8,"true"
"896","V2480",6650679904,"",NA,NA,"","","",NA,"",6650679904,"","AT&T","San Marcos","United States","Apple iPhone","Apple iPhone 6","Austin, TX","107.77.218.106","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Texas","3.3.3","3.3.3",NA,NA,"","false",1051,0,"true",7,"false"
"897","V2481",6299384096,"",23,2,"a few seconds","May 17th, 2016 (UTC)","Jul 1st, 2016 (UTC)",0,"$0.00",6299384096,"CloudKit-084c64014784275cc9c2814d237aa816a45ee5b2015726175168ac02731cb381dd59a9a9ac6d158df4abbc8d00dd93b829a8ef3e6c454600685096dcdbe03715","Verizon","Clovis","United States","Apple iPhone","Apple iPhone 6s Plus","Fresno-Visalia, CA","67.181.192.13","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","California","3.3.3","3.3.3",NA,NA,"","false",0,0,"false",1,"false"
"898","V2482",6589319136,"",3,1,"a few seconds","Feb 24th, 2016 (UTC)","Jul 19th, 2016 (UTC)",0,"$0.00",6589319136,"CloudKit-70957fc7851070a7a2fdf225bca6dfacb0d97d277998aa1c99482539d2e6d483cc300262dda6d9d9960b4fd67042a244f31a1b15fdbe1acdba76a3e6a995bbe6","Verizon","Troy","United States","Apple iPhone","Apple iPhone 6","Detroit, MI","207.148.204.242","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Michigan","","3.5.1",NA,NA,"","false",2011,0,"true",12,"true"
"899","V2483",6064809632,"",NA,NA,"","","",NA,"",6064809632,"CloudKit-19c1a9508852142511db94ae83118bbd136f8369391993388f28bdd4ac263f676568e8d89b67ac60f7fe89bc7492bae0f12c65ba4c6668ae16e9bdd58d1cadec","Verizon","Carson","United States","Apple iPhone","Apple iPhone 6s Plus","Los Angeles, CA","107.185.254.163","English","amplitude-ios/3.8.2","ios 9.3.3","","iOS","California","3.3.3","3.5.1",NA,NA,"","true",1975,1,"true",62,"false"
"900","V2484",8017178400,"",6,1,"a few seconds","Jul 12th, 2016 (UTC)","Jul 12th, 2016 (UTC)",0,"$0.00",8017178400,"CloudKit-eaf724b64ee4df71810c228e36c4996890473106828e347820dc6308e310b4c9b65b753217d7985cf50f9f75de4d67b69c05cec2da3c2e38c307003f243ba986","T-Mobile.pl","Warsaw","Poland","Apple iPad","Apple iPad 3","","89.70.27.196","Polish","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Masovian Voivodeship","3.4.0","3.4.0",NA,NA,"","false",264,0,"true",0,"false"
"901","V2485",7628594528,"",90,2,"7 minutes","Jun 29th, 2016 (UTC)","Jul 1st, 2016 (UTC)",0,"$0.00",7628594528,"CloudKit-2a006ff6065e5b5d09c83b7a1caab2452226a321f1708a73127d7709b3fce87f3c8eeae78a90f65cd047845ffdf6d45f4f2dd32c21ac4cac60d79707274c8c9d","Verizon","Washington","United States","Apple iPhone","Apple iPhone 6","Peoria-Bloomington, IL","99.155.18.122","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Illinois","3.3.3","3.4.0",NA,NA,"","false",5051,0,"true",0,"false"
"902","V2486",5817463520,"",13,4,"a few seconds","Apr 29th, 2016 (UTC)","Jul 21st, 2016 (UTC)",0,"$0.00",5817463520,"CloudKit-689b8709a50ddf9b1deeb950121255b474f12ecb87c7a1c2a1f2a6ddb02e3b02bf888d17e462e0cdf56296ba2089f478915fcbaea4f681bd8c33c4bfb67e157e","ドコモ","Yuki","Japan","Apple iPhone","Apple iPhone 6s","","49.98.175.136","Japanese","amplitude-ios/3.8.2","ios 9.3.3","","iOS","Ibaraki","3.3.2","3.5.1",NA,NA,"","false",23,0,"true",11,"false"
"903","V2487",6463266720,"7628065918",NA,NA,"","","",NA,"",6463266720,"CloudKit-84ce3f6ce596729b70b74aa6ac135fffd27ec2c8c511e7cb8b373c55e5083a5970401ea789cf526ceb4661e0c16f73ab63da71ca77ff1d8272d75d8fd2f0869b","Sprint","Laredo","United States","Apple iPhone","Apple iPhone 6","Laredo, TX","104.55.225.26","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Texas","3.3.3","3.3.3",NA,NA,"","false",452,0,"true",0,"false"
"904","V2488",5946562848,"7754641101",NA,NA,"","","",NA,"",5946562848,"CloudKit-aacc6ac55ffe52e1c7f28f94ebb43b9f48500eab51daba26cad7508a66dbafa57d8c01ceffe965cd6be184b85318b3bdceba59b6e1197f77938b09e1ac3db70a","Verizon","Woodbridge","United States","Apple iPhone","Apple iPhone 6","Washington, DC (Hagerstown, MD)","173.79.194.250","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Virginia","3.3.2","3.4.0",NA,NA,"","true",467,0,"true",117,"false"
"905","V2489",6401419424,"",23,5,"a minute","May 5th, 2016 (UTC)","Jun 27th, 2016 (UTC)",0,"$0.00",6401419424,"CloudKit-d5ea00c6f89d509df2332da60c27d3152ff386f54c485ad7ac5b21dd00a97208f1e31e8888919db64ae830f18afb73c0bdc00b518b553c24716344613aec3e18","du","Abu Dhabi","United Arab Emirates","Apple iPhone","Apple iPhone 6 Plus","","2.50.143.117","Arabic","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Abu Dhabi","3.3.2","3.3.3",NA,NA,"","false",2932,0,"true",1,"false"
"906","V2490",5855730400,"",265,10,"27 minutes","Apr 29th, 2016 (UTC)","Jul 4th, 2016 (UTC)",0,"$0.00",5855730400,"CloudKit-c9d003e23d849159a936263683b560167ef0199d91264c57d9e0696fb2e0846d394e30a03632e2fe4efa4a5465f52b876c8cd999f00464978417eb17956dab77","Carrier","Catania","Italy","Apple iPhone","Apple iPhone 5s","","151.54.27.12","Italian","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Catania","3.3.1","3.4.0",3,NA,"false","false",188,0,"true",9,"false"
"907","V2491",6884756000,"",15,2,"a minute","Jun 4th, 2016 (UTC)","Jul 9th, 2016 (UTC)",0,"$0.00",6884756000,"CloudKit-fa66ea7ffe730e9bf45f4ca03c887dea91c984fb2cd3c95cbfd14b950f34e4b674ada4dd833d078a0f73dcc7a5c3babac63ecb85d9b5269c03330eb7ec69e9a4","AT&T","Bloomfield","United States","Apple iPhone","Apple iPhone 6 Plus","New York, NY","73.33.104.94","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","New Jersey","3.3.3","3.4.0",NA,NA,"","false",828,0,"true",0,"true"
"908","V2492",6593279520,"7561006757",13,2,"2 minutes","Feb 25th, 2016 (UTC)","Jul 1st, 2016 (UTC)",0,"$0.00",6593279520,"CloudKit-9a8e1516ec1f109bd43d6f050069ed25138fff25da6df52c6d70aaa232cc13c1d61e149b35f2a577b169acf97f98b6c3f0a3a1bf1ac8bd4a844d559f23937415","Telstra","Cumberland Park","Australia","Apple iPhone","Apple iPhone 6s","","101.166.232.96","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","South Australia","","3.4.0",NA,NA,"","false",15099,0,"true",0,"false"
"909","V2493",7639909984,"",15,1,"a few seconds","Jun 29th, 2016 (UTC)","Jun 29th, 2016 (UTC)",0,"$0.00",7639909984,"CloudKit-061d316980713b29f8386795e38a64ee7f50544f94ccb8621ce6c3a9b46741d8aa9deed5d6bc346bc9063606d583cf82e7b161aecf1984c2bb976ce396c2dfb5","VIVO","Santiago","Brazil","Apple iPhone","Apple iPhone 5s","","168.227.168.5","Portuguese","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Rio Grande do Sul","3.3.3","3.3.3",NA,NA,"","false",0,0,"false",0,"false"
"910","V2494",6592662304,"",NA,NA,"","","",NA,"",6592662304,"CloudKit-3ca84143491d859718a3dd4def1d297e89e2f687f9570c9c0e2c4844636360c3da255c18652de6b666bd40f8e72c22851b7b3ca6947eb61a66a7e4c4b5847cb4","EE","Birmingham","United Kingdom","Apple iPhone","Apple iPhone 6","","213.205.252.19","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Birmingham","","3.3.3",NA,NA,"","false",6770,0,"true",5,"false"
"911","V2495",7521971808,"",NA,NA,"","","",NA,"",7521971808,"CloudKit-3436d74bce36cbfc0b2d4f154213d8d421104ce3d1f2707e6f9a98cd7e2ae17c3ab73eb3d6cc0d8bc76bf0c2922226a5aade7d87acc8246ddfbbf5a750cbf9f9","","Singapore","Singapore","Apple iPad","Apple iPad Mini 2","","175.156.44.139","English","amplitude-ios/3.8.1","ios 9.0.2","","iOS","Central Singapore Community Development Council","3.3.3","3.4.0",NA,NA,"","true",20,0,"true",2,"false"
"912","V2496",6590090592,"",53,2,"6 minutes","Feb 11th, 2016 (UTC)","Jul 26th, 2016 (UTC)",0,"$0.00",6590090592,"CloudKit-f7505d9c3b0624d4203aba015dc62f3070906e7f037823bab20c739299960f3e5dc83d75177213b6f77bfabedb0e47e957404de0674f0b94ec0320b260e2c6df","Vodafone IT","Milan","Italy","Apple iPhone","Apple iPhone 6","","5.90.13.51","Italian","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Milan","","3.5.1",NA,NA,"","false",4539,8,"true",15,"false"
"913","V2497",7124964064,"",NA,NA,"","","",NA,"",7124964064,"","Bouygues Telecom","Lancrans","France","Apple iPhone","iPhone SE","","85.169.75.241","French","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Ain","3.3.3","3.3.3",NA,NA,"","false",395,3,"true",7,"false"
"914","V2498",8188685024,"",4,1,"a few seconds","Jul 17th, 2016 (UTC)","Jul 17th, 2016 (UTC)",0,"$0.00",8188685024,"CloudKit-6e5223727ba23dc8fa95f9401232c49a48886c0abc198d3cec61e01f9db55c27ebd11fa999204d84b2cb212aef4e876710a4ee82a802e8041c1c3025aeb2b9bc","","New Canaan","United States","Apple iPad","Apple iPad 4","New York, NY","148.75.162.95","English","amplitude-ios/3.8.1","ios 8.4","","iOS","Connecticut","3.4.0","3.4.0",NA,NA,"","false",0,0,"false",0,"false"
"915","V2499",7094915296,"",213,3,"10 minutes","Jun 11th, 2016 (UTC)","Jul 10th, 2016 (UTC)",0,"$0.00",7094915296,"CloudKit-e81e8b4ba0b2137f3831ee6a1414afcc8e42bb34f177ff11f461f22af464161ccf1cbf2e73c132dc90e2a8f2b2692bd650f12ec3d24f2a10020cb79404d7e07c","Mobile TeleSystems","Perm","Russia","Apple iPhone","Apple iPhone 5s","","94.50.6.11","Russian","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Perm Krai","3.3.3","3.4.0",NA,NA,"","false",534,0,"true",3,"false"
"916","V2500",7877457888,"",62,2,"2 minutes","Jul 7th, 2016 (UTC)","Jul 9th, 2016 (UTC)",0,"$0.00",7877457888,"","中国移动","Shenzhen","China","Apple iPhone","Apple iPhone 6s","","183.15.29.50","Chinese","amplitude-ios/3.8.1","ios 9.3.1","","iOS","Guangdong","3.4.0","3.4.0",NA,NA,"","false",9147,0,"true",1,"false"
"917","V2501",7683988896,"",52,1,"4 minutes","Jun 30th, 2016 (UTC)","Jun 30th, 2016 (UTC)",0,"$0.00",7683988896,"","Verizon","Newport News","United States","Apple iPhone","Apple iPhone 6s","Norfolk-Portsmouth-Newport News,VA","70.197.130.248","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Virginia","3.3.3","3.3.3",NA,NA,"","false",290,0,"true",1,"false"
"918","V2502",6591865056,"",10,2,"a few seconds","Mar 8th, 2016 (UTC)","Jul 6th, 2016 (UTC)",0,"$0.00",6591865056,"CloudKit-305ac9295042c7458fb26a313f689d70a8741b1c495248d2a8d723d948e396075999b99a8387253356c413956eed9cd995c69fb81d83d3ef66faa8a89c77ae78","AT&T","Wilson","United States","Apple iPhone","Apple iPhone 6s","Idaho Falls-Pocatello, ID","207.183.166.80","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Wyoming","","3.4.0",NA,NA,"","false",14019,0,"true",1,"false"
"919","V2503",6589319072,"",NA,NA,"","","",NA,"",6589319072,"CloudKit-77451436977245ef8cf8e9669cfa4a9d248463be9d6bcbcbeb17932b4aef5e33e6347aca9179fcada6384dfa3b398f2199b6ebae8e7158e710aad445b1f5a1a7","Ooredoo","Los Angeles","United States","Apple iPhone","Apple iPhone 5s","Los Angeles, CA","199.212.87.135","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","California","","3.4.0",8,NA,"false","false",2286,6,"true",15,"false"
"920","V2504",7719889824,"",51,2,"6 minutes","Jul 1st, 2016 (UTC)","Jul 14th, 2016 (UTC)",0,"$0.00",7719889824,"CloudKit-757a1c68c75d6f1e97a01c18a03ace42753978fd1fb9971a30d8b1f145d83125fd689bb4abc57235a1b7e1eb98b0c015833878eb8b2e20ae2afabcc39c554e6d","AT&T","","United States","Apple iPhone","Apple iPhone 6","","107.77.229.165","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","California","3.3.3","3.4.0",NA,NA,"","true",11010,0,"true",1,"false"
"921","V2505",7940284512,"8160770074",NA,NA,"","","",NA,"",7940284512,"CloudKit-f32e2538f753fe968d37016287808345b341bff889a7108cebe6a77a5ce14982da0a999ce22f2667133ecc8ef157c53dbf246c980775b39ff01c0da48c19ba05","Verizon","Northport","United States","Apple iPhone","Apple iPhone 5s","New York, NY","100.2.175.110","English","amplitude-ios/3.8.2","ios 8.3","","iOS","New York","3.4.0","3.5.0",NA,NA,"","true",3448,0,"true",17,"false"
"922","V2506",7671696160,"",35,1,"3 minutes","Jun 30th, 2016 (UTC)","Jun 30th, 2016 (UTC)",0,"$0.00",7671696160,"CloudKit-ad63ef7e7b0a35971325ba4cee0a0935abfdfbc0b9a5319a1a51373219026eb195f15a1256429c2c926fda290e7276f309235ac139891d202aaf87b267731931","UNEFON","Jiutepec","Mexico","Apple iPhone","Apple iPhone 5s","","189.215.150.97","Spanish","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Morelos","3.3.3","3.3.3",NA,NA,"","false",519,0,"true",0,"false"
"923","V2507",7483602016,"",NA,NA,"","","",NA,"",7483602016,"CloudKit-53b69bb69e53c407b534932380023800c4a6bcfdb804b934df43afe96d2c0a96e34441f6320a2a48a5081b9e827f3772e22463fa3d96bd320826d6fd9f93eb41","Verizon","Placerville","United States","Apple iPhone","Apple iPhone 6s","Sacramento-Stockton-Modesto, CA","216.57.69.16","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","California","3.3.3","3.3.3",NA,NA,"","false",1353,0,"true",12,"false"
"924","V2508",6593022304,"",5,3,"a few seconds","Mar 28th, 2016 (UTC)","Jul 21st, 2016 (UTC)",0,"$0.00",6593022304,"CloudKit-89707001debe4a7924cd6fb08b318160cdac0b4c6b8631f9eb4d397fcafdac355b7cc38e19924ed928fff61d79a14e65fb9d39ab3331dc66d3483e9091380830","IUSACELL","Mexico City","Mexico","Apple iPhone","Apple iPhone 6s","","187.190.167.12","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Mexico City","","3.5.0",NA,NA,"","false",3031,0,"true",15,"false"
