"","X","Amplitude_ID","Merged_ID","Total_Events","Total_Sessions","Usage_Time","First_Seen","Last_Seen","Num_Purchases","Total_Spent","amplitude_id","user_id","carrier","city","country","device","device_type","dma","ip_address","language","library","os","paying","platform","region","start_version","version","gp.Active.Projects","gp.Collected.Daily.Artwork","gp.Push.Enabled","gp.camera_permission","gp.camera_roll_count","gp.daily_artwork_count","gp.photos_permission","gp.project_count","gp.push_enabled"
"385","V2384",6216277274,"","","","","","","","",6216277274,"CloudKit-480ac0ab7b14e506e8947738a3fb58a531bf1cc446c838951238eac0df4ee448c440dc1afabc8c708893fe306e62a10bef9167cc6a0cb38b9b93c41896632f1c","AT&T","Boca Raton","United States","Apple iPhone","Apple iPhone 5","West Palm Beach-Ft. Pierce, FL","108.67.12.76","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Florida","3.3.3","3.3.3",NA,NA,"","true",674,0,"true",10,"false"
"386","V2385",8386609123,"","8","1","a few seconds","Jul 24th, 2016 (UTC)","Jul 24th, 2016 (UTC)","0","$0.00",8386609123,"1F8FA242-0A23-49C1-BB0F-551883E86DB7","中国移动","Shanghai","China","Apple iPhone","Apple iPhone 6s","","58.33.13.129","Chinese","amplitude-ios/3.8.2","ios 9.2.1","","iOS","Shanghai","3.5.1","3.5.1",NA,NA,"","false",1270,0,"true",12,"false"
"387","V2386",5822049194,"","","","","","","","",5822049194,"","Claro Brasil","Sao Goncalo","Brazil","Apple iPhone","Apple iPhone 5s","","191.32.137.136","Portuguese","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Rio de Janeiro","3.3.2","3.4.0",NA,NA,"","true",585,158,"true",45,"true"
"388","V2387",7742528344,"","100","1","29 minutes","Jul 2nd, 2016 (UTC)","Jul 2nd, 2016 (UTC)","0","$0.00",7742528344,"","AT&T","Phoenix","United States","Apple iPhone","Apple iPhone 5s","Phoenix, AZ","184.98.148.120","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Arizona","3.4.0","3.4.0",NA,NA,"","false",448,1,"true",1,"false"
"389","V2388",5949432181,"","","","","","","","",5949432181,"CloudKit-e854ffe72e942180e7704d90d9dba0c7898bf80c9e9921f47e4b0236797572112b473de5f51d940b62b7e62815c798a7b1f9a33d9355b219082184617183648d","Maxis","Petaling Jaya","Malaysia","Apple iPhone","Apple iPhone 6s","","61.6.70.37","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Selangor","3.3.1","3.4.0",2,NA,"false","true",11586,0,"true",33,"false"
"390","V2389",6125289783,"","39","2","2 minutes","May 11th, 2016 (UTC)","Jul 2nd, 2016 (UTC)","0","$0.00",6125289783,"CloudKit-7fce496a5509d3f3bff840d2b13b2964cf46297e1120daa2ebd83b8dfdef55a17f1e87d98411476a47f45f6ca914bba2f4dbddc245cd1b7b5e136dad018f17a9","Verizon","Nashville","United States","Apple iPhone","Apple iPhone 6","Nashville, TN","99.120.116.177","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Tennessee","3.3.2","3.3.3",NA,NA,"","true",3371,0,"true",7,"false"
"391","V2390",8030226082,"","27","1","a minute","Jul 12th, 2016 (UTC)","Jul 12th, 2016 (UTC)","0","$0.00",8030226082,"","Kcell","Astana","Kazakhstan","Apple iPhone","Apple iPhone 5s","","178.90.31.159","Russian","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Astana Qalasy","3.4.0","3.4.0",NA,NA,"","false",175,0,"true",0,"false"
"392","V2391",7865099979,"","11","1","a minute","Jul 6th, 2016 (UTC)","Jul 6th, 2016 (UTC)","0","$0.00",7865099979,"","Verizon","Lake Worth","United States","Apple iPhone","Apple iPhone 6s Plus","West Palm Beach-Ft. Pierce, FL","76.110.161.12","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Florida","3.4.0","3.4.0",NA,NA,"","false",0,0,"true",0,"false"
"393","V2392",6047597036,"","","","","","","","",6047597036,"","Verizon","Fullerton","United States","Apple iPhone","Apple iPhone 6","Los Angeles, CA","104.57.22.152","English","amplitude-ios/3.7.0","ios 9.2.1","true","iOS","California","3.3.3","3.3.3",NA,NA,"","false",3607,0,"true",9,"false"
"394","V2393",8335542381,"","19","1","a minute","Jul 22nd, 2016 (UTC)","Jul 22nd, 2016 (UTC)","0","$0.00",8335542381,"CloudKit-28d68b045991beaab6d454fdb422a9164438afa2386451dcbd6aea3dde4f1639da642c76ef58d4a3a5593d47770a78b103f1d9958e0f5d820044d3708e717c53","Telekom.de","","Germany","Apple iPhone","Apple iPhone 6","","80.187.111.86","German","amplitude-ios/3.8.2","ios 9.3.2","","iOS","","3.5.1","3.5.1",NA,NA,"","false",2935,0,"true",11,"false"
"395","V2394",6396020177,"","","","","","","","",6396020177,"CloudKit-21429f7c3409cf76053dfdb4ed0f784fa9e16b22df3eec7d40f5c7aa1c6fcfba997ae36170d4519a506fa55d4db1cd63eb4e2345608057463fab1b47040031ae","Verizon","Corona","United States","Apple iPhone","Apple iPhone 6","Los Angeles, CA","70.211.7.122","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","California","3.3.3","3.5.1",NA,NA,"","false",6934,0,"true",30,"true"
"396","V2395",7715824419,"","22","1","2 minutes","Jul 1st, 2016 (UTC)","Jul 1st, 2016 (UTC)","0","$0.00",7715824419,"","","Newmarket","Canada","Apple iPad","Apple iPad Mini","","104.158.207.5","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Ontario","3.4.0","3.4.0",NA,NA,"","false",20,0,"true",0,"false"
"397","V2396",6185496790,"","","","","","","","",6185496790,"CloudKit-6006dc46c47a19388081588f77a8159f30cfe7d57934ffb5ed923a4c5a6a477f2baa0866d2cb52bb52784cfdc4b3ec2a69bc7477511ecf6fc0eae4cf0ebf02e0","VIVO","São Paulo","Brazil","Apple iPhone","Apple iPhone 6 Plus","","189.0.14.114","Portuguese","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Sao Paulo","3.3.3","3.4.0",NA,NA,"","false",17068,0,"true",10,"true"
"398","V2397",5971446365,"","","","","","","","",5971446365,"CloudKit-bd7e061c8bfaacaf25fe5f61545b0ef3da577f5d7c7440e39002f6d4a61c92e5ae0844f9cf635ae7974ee015eceded63f937da6d499e4974f5ef2fafcecbc327","Telcel","Mexico City","Mexico","Apple iPhone","Apple iPhone 6s Plus","","187.190.153.195","Spanish","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Mexico City","3.3.2","3.5.0",NA,NA,"","true",8274,2,"true",23,"false"
"399","V2398",7928200032,"","109","1","13 minutes","Jul 9th, 2016 (UTC)","Jul 9th, 2016 (UTC)","0","$0.00",7928200032,"","Verizon","Hastings","United States","Apple iPhone","Apple iPhone 6 Plus","Lincoln & Hastings-Kearney, NE","75.135.28.212","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Nebraska","3.4.0","3.4.0",NA,NA,"","true",2046,0,"true",1,"false"
"400","V2399",6519846921,"","","","","","","","",6519846921,"","DiGi","Shah Alam","Malaysia","Apple iPhone","Apple iPhone 6","","115.164.93.175","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Selangor","3.3.3","3.5.1",NA,1,"","false",4044,84,"true",76,"false"
"401","V2400",6593502010,"","95","1","a minute","Apr 1st, 2016 (UTC)","Jul 8th, 2016 (UTC)","0","$0.00",6593502010,"CloudKit-3de770bb2926e23b0e573aaa38a68f249aebc79a293740929a1f7272cb3b154e67c44284c49b850c25e658cb0f61cae8fd62a46d5f7899c68761b8f316e56b24","AT&T","Portland","United States","Apple iPhone","Apple iPhone 6","Portland, OR","76.105.242.55","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Oregon","","3.3.3",NA,NA,"","true",1877,0,"true",0,"false"
"402","V2401",6594940382,"","18","2","a few seconds","Feb 6th, 2016 (UTC)","Jul 24th, 2016 (UTC)","0","$0.00",6594940382,"CloudKit-61f30a37693d99c4aed3498229e478e939e909c6244fa09ccd245d457b192c66d788a877b52d9e13114795291972f6961a65b258ba9507bcb7aa8a639d08d689","KDDI","Saitama","Japan","Apple iPhone","Apple iPhone 6s","","110.132.34.19","Japanese","amplitude-ios/3.8.2","ios 9.0","","iOS","Saitama","","3.5.1",NA,NA,"","false",2393,0,"true",13,"false"
"403","V2402",8136104123,"","9","4","a few seconds","Jul 5th, 2016 (UTC)","Jul 16th, 2016 (UTC)","0","$0.00",8136104123,"","Cellcom","Appleton","United States","Apple iPhone","Apple iPhone 4s","Green Bay-Appleton, WI","24.208.61.47","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Wisconsin","3.4.0","3.5.0",NA,NA,"","false",12,0,"true",11,"false"
"404","V2403",6234073161,"","166","12","16 minutes","May 12th, 2016 (UTC)","Jul 20th, 2016 (UTC)","0","$0.00",6234073161,"CloudKit-fb81238bfc0cf7604a72b9d93ad721a76727f820ca9c623267461631f173b3fde3c98efbc2aa9ea6d42bba2e44f0e6d80ad430259be45dea2b90cef9bf234da5","vodafone UK","Dagenham","United Kingdom","Apple iPhone","Apple iPhone 6","","86.29.9.122","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","England","3.3.3","3.5.1",NA,NA,"","false",11,19,"true",14,"true"
"405","V2404",6405695294,"","143","4","10 minutes","May 20th, 2016 (UTC)","Jul 4th, 2016 (UTC)","0","$0.00",6405695294,"CloudKit-2520722223dab8f76efd10ab7d687190a980414871da01fbae70c1b34def4181ebb305cab049a70daa077715328542e8beddcdd144326649289522ad604bbe42","voda AU","Newport","Australia","Apple iPhone","Apple iPhone 6s Plus","","14.202.247.191","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Victoria","3.3.3","3.4.0",NA,NA,"","true",965,0,"true",1,"false"
"406","V2405",5896040860,"","","","","","","","",5896040860,"","Telstra","Burwood","Australia","Apple iPhone","Apple iPhone 6s Plus","","121.220.115.35","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Victoria","3.3.2","3.3.2",NA,NA,"","true",2095,0,"true",15,"false"
"407","V2406",5982524003,"7743163520","","","","","","","",5982524003,"CloudKit-54e8ef1f8cadf37bc563f742f4c4ab70883e79c53ec71d67ee7282c1b1ad072bda502ae36ce68825a9a09f9902c4c8af14677131b96c88e4156b5cc358843630","Carrier","Buenos Aires","Argentina","Apple iPhone","Apple iPhone 6","","181.164.94.69","Spanish","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Buenos Aires F.D.","3.3.2","3.4.0",NA,NA,"","true",888,0,"true",19,"true"
"408","V2407",8439988679,"","","","","","","","",8439988679,"CloudKit-6f21e6163ae75be4cc4050b4a2d6e1390d83f1cc46c1e5309bde15cb0f5503acaa5c8c1720b0c4eb6d3176bf425b7f29a03f9d433eeff4db5efb0a966888ec07","Verizon","Palmyra","United States","Apple iPhone","Apple iPhone 6s Plus","Harrisburg-Lancaster-York, PA","71.113.169.73","English","amplitude-ios/3.8.2","ios 10.0","true","iOS","Pennsylvania","3.5.1","3.5.1",NA,NA,"","true",742,1,"true",17,"true"
"409","V2408",6591040214,"","3","1","a few seconds","Feb 10th, 2016 (UTC)","Jul 17th, 2016 (UTC)","0","$0.00",6591040214,"CloudKit-9fdd9acdd6a8bec4f56391e3b29318e5689129c7820cf0de24334537e37244926ac41c93016b0a63b6af4e95d6f6a179862e01df94179815bcda9cbe0027782e","","","China","Apple iPad","Apple iPad Mini 2","","113.206.202.7","Chinese","amplitude-ios/3.8.2","ios 9.3.2","","iOS","","","3.5.0",NA,NA,"","false",1322,0,"true",14,"false"
"410","V2409",8376463090,"","81","2","5 minutes","Jul 23rd, 2016 (UTC)","Jul 24th, 2016 (UTC)","0","$0.00",8376463090,"CloudKit-8c4dba92f21d140d0d3edadcffd4570f4f84056d79ca8b0987e5bcd1682e55298acc7b1997dfed80c325bfea8322d8207cc4907b478a32f53b90b954a3f6d83c","Claro Brasil","Jandira","Brazil","Apple iPhone","Apple iPhone 5s","","152.249.205.86","Portuguese","amplitude-ios/3.8.2","ios 9.3.3","","iOS","Sao Paulo","3.5.1","3.5.1",NA,NA,"","false",37,1,"true",11,"true"
"411","V2410",6304589326,"","98","6","5 minutes","May 17th, 2016 (UTC)","Jun 26th, 2016 (UTC)","0","$0.00",6304589326,"","VIVO","Niterói","Brazil","Apple iPhone","Apple iPhone 5s","","177.136.148.46","Portuguese","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Rio de Janeiro","3.3.3","3.3.3",NA,NA,"","false",1696,2,"true",1,"true"
"412","V2411",7731981078,"","7","1","a minute","Jul 2nd, 2016 (UTC)","Jul 2nd, 2016 (UTC)","0","$0.00",7731981078,"CloudKit-4cfca725efbbce96ca3c4c63c5c1b250fce61a1a5bcd5e87493d9cde77fb3bc991c2f322fa7a6dffff156cfdff3adaec772c188bba9f560e6841052b17b4f542","T-Mobile","","United States","Apple iPhone","Apple iPhone 6","","172.56.20.124","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","","3.4.0","3.4.0",NA,NA,"","false",654,0,"true",0,"false"
"413","V2412",6865743530,"","35","5","3 minutes","Jun 4th, 2016 (UTC)","Jul 1st, 2016 (UTC)","0","$0.00",6865743530,"CloudKit-b0e5ca177b205cd205af0054544a8dfe1a680154d8048cde6b8ebae0fd7fd854fe6ad2506a0ff9ceacfa6ab08033b433e75b4e88070dba4901c644ae17a09659","ENTEL PCS","Santiago","Chile","Apple iPhone","Apple iPhone 6","","191.114.3.107","Korean","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Santiago Metropolitan","3.3.3","3.4.0",NA,NA,"","false",1688,0,"true",0,"false"
"414","V2413",7740393565,"","8","1","a few seconds","Jul 2nd, 2016 (UTC)","Jul 2nd, 2016 (UTC)","0","$0.00",7740393565,"CloudKit-a620f6f9744cc6ff19205779fbcc2ee9023ac4edadb2c8a8c28e03dfc76edc79e1eed5d7c0e54ce087e90f7f4b83566798b6403f87e7876f178edbe8fff20ee2","M-Tel BG","Sofia","Bulgaria","Apple iPhone","Apple iPhone 6s","","85.118.92.24","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Sofia-Capital","3.4.0","3.4.0",NA,NA,"","false",0,0,"false",0,"false"
"415","V2414",6879001313,"","","","","","","","",6879001313,"CloudKit-6f7445bf5f481aad4b6cbf9748ba00e41ccfd40f924e3cf2ac31093a04ac48751d8074f91d916398740d8d6ab7b346f166cda9bd12b716f1ef9853884e5e60be","SK Telecom","Seoul","South Korea","Apple iPhone","Apple iPhone 6","","203.226.207.97","Korean","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Seoul","3.3.3","3.4.0",NA,NA,"","true",8260,0,"true",34,"false"
"416","V2415",8144983872,"","13","1","a minute","Jul 16th, 2016 (UTC)","Jul 16th, 2016 (UTC)","0","$0.00",8144983872,"","1&1","Reutlingen","Germany","Apple iPhone","Apple iPhone 5","","46.223.65.119","German","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Baden-Württemberg Region","3.5.0","3.5.0",NA,NA,"","false",2590,0,"true",11,"true"
"417","V2416",8244341265,"","25","1","3 minutes","Jul 19th, 2016 (UTC)","Jul 19th, 2016 (UTC)","0","$0.00",8244341265,"CloudKit-33234c70bdd3f2de328bcb5a1e23cfa8d3f41641ebd6bfc7024eab02b93703c4dc69b60ff934513b3f0e68304c1cf297e7090cbbf83b7e0b2257a50bd7e0ebe0","T-Mobile","Aurora","United States","Apple iPhone","Apple iPhone 6s","Chicago, IL","73.22.115.131","English","amplitude-ios/3.8.2","ios 10.0","","iOS","Illinois","3.5.1","3.5.1",NA,NA,"","false",0,0,"true",11,"false"
"418","V2417",6589040778,"","46","13","3 minutes","Feb 6th, 2016 (UTC)","Jul 18th, 2016 (UTC)","0","$0.00",6589040778,"CloudKit-37ee22aa1e8e8d13f15dc6c265f2010f80998fb84686da1efb2af185a490646e620d9463aec98803807ab342cf6687153a63e95e90baa5b8f070043b2cb27724","","Bratislava","Slovakia","Apple iPad","Apple iPad Air 2","","212.89.231.106","Hungarian","amplitude-ios/3.8.2","ios 9.3.1","","iOS","Bratislavsky kraj","","3.5.0",5,NA,"","false",505,4,"true",16,"true"
"419","V2418",8248200555,"","36","1","5 minutes","Jul 19th, 2016 (UTC)","Jul 19th, 2016 (UTC)","0","$0.00",8248200555,"CloudKit-3d3612b81ffd9fb72cd661f2fe77a4e20239685884ca583ef3cb25d8538da10330baf1441b199b04da51cdab54695e50c933684cad918283fd5f4a2fef62595c","AT&T","San Francisco","United States","Apple iPhone","Apple iPhone 6s","San Francisco-Oakland-San Jose, CA","71.204.151.128","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","California","3.5.1","3.5.1",NA,NA,"","false",480,0,"true",12,"false"
"420","V2419",6590383360,"","4","1","a few seconds","Mar 24th, 2016 (UTC)","Jul 2nd, 2016 (UTC)","0","$0.00",6590383360,"CloudKit-d7be93e02d3fa92e7f623afe3b89590cf04ca2d9e97da91ff65f09c8d8084c9dd2ee634ed0d6603accded9a15df7e429aee266d2366b4320a199998359f58c68","AT&T","","Saudi Arabia","Apple iPad","Apple iPad 3","","129.208.137.104","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","","","3.4.0",NA,NA,"","false",10,0,"true",0,"false"
"421","V2420",7540435476,"","","","","","","","",7540435476,"CloudKit-716c3cafa742c97c24fac9fbcb967a44c470ef8b321861c991e72fe89d1687043cc9d4d105cefc43e470042e09ea4a2a7ee184a0750f36d9ac2373da0f6e836e","Verizon","Greenwood","United States","Apple iPhone","Apple iPhone 6","Greenville-Spartanburg, SC","64.47.125.17","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","South Carolina","3.3.3","3.4.0",NA,NA,"","false",1206,0,"true",33,"false"
"422","V2421",5850635644,"","","","","","","","",5850635644,"CloudKit-ee252d51b60f4d0add9b151f5932dfcc26a56c3d8c1c0a47595fd7cb12035c7a66f6e4343dec6f6ba948070aa82dbb7062410187187fecd4fe03081138b2548b","Verizon","Clark","United States","Apple iPhone","Apple iPhone 5s","New York, NY","73.10.252.202","English","amplitude-ios/3.8.2","ios 8.1.1","","iOS","New Jersey","3.3.2","3.5.0",NA,NA,"","true",723,0,"true",63,"false"
"423","V2422",6026882018,"","158","10","12 minutes","May 7th, 2016 (UTC)","Jun 26th, 2016 (UTC)","0","$0.00",6026882018,"CloudKit-cdfa7c9f7f5d188ec92519369c84ad1c4cf29b38b0d2ac9165f22198340cb1542d2df2b1bb57dde7f81c95ea58c3427c876436404a4ea38f3212412b9c57c3a8","中国移动","Shanghai","China","Apple iPhone","Apple iPhone 6s","","223.104.5.204","Chinese","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Shanghai","3.3.2","3.3.2",NA,NA,"","true",887,0,"true",6,"true"
"424","V2423",8055623831,"","23","1","3 minutes","Jul 13th, 2016 (UTC)","Jul 13th, 2016 (UTC)","0","$0.00",8055623831,"CloudKit-33e462a3b21b2b0772be5e863412bb02d8f5d5eee765a3b1e78151d1f009b3f768ad0152bfa17fc1369958ffe48e6c088f3d0544138453ceb598f49b92b63691","AT&T","Tallahassee","United States","Apple iPhone","Apple iPhone 6","Tallahassee, FL-Thomasville, GA","71.203.104.88","English","amplitude-ios/3.8.1","ios 9.3","","iOS","Florida","3.4.0","3.4.0",NA,NA,"","false",1181,1,"true",1,"false"
"425","V2424",7747313153,"","111","2","17 minutes","Jul 2nd, 2016 (UTC)","Jul 7th, 2016 (UTC)","0","$0.00",7747313153,"CloudKit-e8833989c9b04c6c744f42045c4ec1bc0c8f16cdb5bd82003b327b6f5a58b00cf1de507313f6820af74e3a35b4c2364e42dd99e6648ab1496003d8c3bb3ee52b","Verizon","Bethlehem","United States","Apple iPhone","Apple iPhone 6s Plus","Philadelphia, PA","24.229.47.98","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Pennsylvania","3.4.0","3.4.0",NA,NA,"","false",653,0,"true",2,"true"
"426","V2425",5860030795,"","94","5","13 minutes","Apr 30th, 2016 (UTC)","Jul 17th, 2016 (UTC)","0","$0.00",5860030795,"CloudKit-62fa6988e73d605797a0969f7542b471dd662930acfd81378b935bba4df792cfefaa6d6974a7b94ff0c7115299972fe8c2e8bd835bf0e06f04c5491317c0a1a7","IUSACELL","Mexico City","Mexico","Apple iPhone","Apple iPhone 6s","","189.146.194.155","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Mexico City","3.3.2","3.5.0",NA,NA,"","false",14107,0,"true",18,"false"
"427","V2426",6589946577,"","2","1","a few seconds","Feb 5th, 2016 (UTC)","Jul 5th, 2016 (UTC)","0","$0.00",6589946577,"CloudKit-6b086beaed5a2614546bff370819eca5d6b922e09acb58aaf8edbd838dc95a0a1fb14f6c9b2a536854e11d789426aefd7315b41d21c485d666d5693f25344901","TRUE-H","Bangkok","Thailand","Apple iPhone","Apple iPhone 6s","","49.49.243.25","Thai","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Bangkok","","3.4.0",NA,NA,"","false",1901,0,"true",2,"false"
"428","V2427",6545752790,"","","","","","","","",6545752790,"CloudKit-4c07d1dcef7f828c30143190ba0cca8a8433ad76fe92101ed922535281dfcc114f05321b950234c32732ce70e1c172cbec1683dca8c4837b69c0c8ac4bd5c387","AT&T","Baltimore","United States","Apple iPhone","Apple iPhone 6s Plus","Baltimore, MD","69.255.213.4","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Maryland","3.3.3","3.5.0",NA,NA,"","false",1871,0,"true",92,"false"
"429","V2428",8311358237,"","204","10","11 minutes","Jul 21st, 2016 (UTC)","Jul 21st, 2016 (UTC)","0","$0.00",8311358237,"CloudKit-b2b74701ac0d0c67d813642c51825354a59a2ad7a205565405c5491e614a87393ddb85774679306eaa10fd6a7deb1bf932978c2f6b000a994447de8f9555e329","TIM","Palmeira","Brazil","Apple iPhone","Apple iPhone 5c","","201.130.84.193","Portuguese","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Parana","3.5.1","3.5.1",NA,NA,"","false",0,0,"false",11,"false"
"430","V2429",7140119363,"","","","","","","","",7140119363,"","Carrier","Vicente Lopez","Argentina","Apple iPhone","Apple iPhone 6","","186.22.49.116","Spanish","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Buenos Aires","3.3.3","3.5.1",NA,NA,"","false",4144,0,"true",17,"false"
"431","V2430",7394370098,"","","","","","","","",7394370098,"CloudKit-231bdf8149f269cbfd4b7b906938a8998d9954534a99d071443b454786905e0938255bfa3d4da375b61a34c6b2c12816f3714ac75edf86e3024358bffcf08cfa","Verizon","Elkhart","United States","Apple iPhone","Apple iPhone 6 Plus","South Bend-Elkhart, IN","50.196.245.89","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Indiana","3.3.3","3.5.1",NA,NA,"","true",2615,0,"true",17,"false"
"432","V2431",5919797618,"","26","3","a minute","May 3rd, 2016 (UTC)","Jul 24th, 2016 (UTC)","0","$0.00",5919797618,"CloudKit-76ad421c896bcdea8e174521afebd7ec698fd41dfb97bc2a41ebb38d9929d97edd6c790b60f109695dd7aebf365224057eed65ad12f470e6290e982cbfc1e45e","AT&T","Lexington","United States","Apple iPhone","Apple iPhone 6","Lexington, KY","75.88.181.248","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Kentucky","3.3.2","3.5.1",NA,NA,"","true",1837,0,"true",19,"false"
"433","V2432",6323587761,"","","","","","","","",6323587761,"CloudKit-6d99cd71a3cfdac62fb904fa01b808387b30ea25f6f60dd08fd3abef54b6c2ec451308c4162cc43838a74dbda702daca24227185b915292b2a8082613d5255d6","AT&T","Newark","United States","Apple iPhone","Apple iPhone 6","Philadelphia, PA","107.77.193.81","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Delaware","3.3.3","3.5.1",NA,NA,"","false",350,76,"true",32,"true"
"434","V2",7596078822,"","159","5","16 minutes","Jun 20th, 2016 (UTC)","Jul 23rd, 2016 (UTC)","0","$0.00",7596078822,"CloudKit-7362918aac132ce38470a567d03b024d19adde217afd07cbf37a57c81345ef0cad164f0d5e6aec43c40dbec967b132d89844eab98d9cb0af634ad3957585f7b1","AT&T","Louisville","United States","Apple iPhone","Apple iPhone 5s","Louisville, KY","74.132.49.240","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Kentucky","3.3.3","3.5.1",NA,NA,"","true",1984,0,"true",24,"false"
"435","V21",7839130001,"","388","12","44 minutes","Jul 6th, 2016 (UTC)","Jul 22nd, 2016 (UTC)","0","$0.00",7839130001,"CloudKit-7c11f4f5089d6a45d9d99117168e6b7eb8e108a5a97ed3eed846fb8669f3109b7185af2ee6b24a1323104bcbbfee8bc18afce059b3996725b3a841af46a71b16","VIVO","Cocal","Brazil","Apple iPhone SE","","","177.98.164.13","Portuguese","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Piaui","3.4.0","3.5.1",NA,NA,"","false",13,0,"true",11,"true"
"436","V22",6345220518,"","51","5","4 minutes","May 18th, 2016 (UTC)","Jul 22nd, 2016 (UTC)","0","$0.00",6345220518,"CloudKit-4854c71ffbbb94418b12972d007fa2f6cf8fec4e61706aef4e23924cb292bb04f1d3c7fc57faecae2693e4524627f03ec86862f3414c66bb5e23f3f6e6ae3c21","AT&T","Lawrenceville","United States","Apple iPhone","Apple iPhone 5","Atlanta, GA","104.176.160.88","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Georgia","3.3.3","3.5.1",NA,NA,"","true",1181,0,"true",15,"false"
